edge_type,round_idx,timestamp,source_message_id,target_message_id,source_agent_id,target_agent_id,target_entity,channel,edge_source,edge_weight
reply,6,2046-05-25T09:01:00,20460525_06_002,20460525_06_001,legal_agent,quality_agent,quality_agent,comms_huddle,responding_to_valid,1
reply,6,2046-05-25T09:02:00,20460525_06_003,20460525_06_002,quality_agent,legal_agent,legal_agent,comms_huddle,responding_to_valid,1
reply,6,2046-05-25T09:03:00,20460525_06_004,20460525_06_003,social_media_agent,quality_agent,quality_agent,comms_huddle,responding_to_valid,1
reply,6,2046-05-25T09:04:00,20460525_06_005,20460525_06_004,pr_agent,social_media_agent,social_media_agent,comms_huddle,responding_to_valid,1
mention,6,2046-05-25T09:06:00,20460525_06_007,,intern_agent,,@TenantThread,personal_post,content_mention,1
reply,6,2046-05-25T09:07:00,20460525_06_008,20460525_06_005,quality_agent,pr_agent,pr_agent,comms_huddle,responding_to_valid,1
reply,6,2046-05-25T09:08:00,20460525_06_009,20460525_06_008,quality_agent,quality_agent,quality_agent,comms_huddle,responding_to_valid,1
reply,6,2046-05-25T09:09:00,20460525_06_010,20460525_06_009,legal_agent,quality_agent,quality_agent,comms_huddle,responding_to_valid,1
reply,6,2046-05-25T09:11:00,20460525_06_012,20460525_06_011,legal_agent,quality_agent,quality_agent,one_on_one_chat,responding_to_valid,1
reply,6,2046-05-25T09:12:00,20460525_06_013,20460525_06_010,pr_agent,legal_agent,legal_agent,comms_huddle,responding_to_valid,1
reply,6,2046-05-25T09:13:00,20460525_06_014,20460525_06_013,intern_agent,pr_agent,pr_agent,comms_huddle,responding_to_valid,1
reply,6,2046-05-25T09:14:00,20460525_06_015,20460525_06_014,social_media_agent,intern_agent,intern_agent,comms_huddle,responding_to_valid,1
thread_parent,6,2046-05-25T09:15:00,20460525_06_016,20460525_06_006,pr_intern_agent,pr_intern_agent,pr_intern_agent,official_post,heuristic,1
reply,6,2046-05-25T09:16:00,20460525_06_017,20460525_06_015,pr_intern_agent,social_media_agent,social_media_agent,comms_huddle,responding_to_valid,1
reply,6,2046-05-25T09:17:00,20460525_06_018,20460525_06_017,social_media_agent,pr_intern_agent,pr_intern_agent,comms_huddle,responding_to_valid,1
thread_parent,6,2046-05-25T09:18:00,20460525_06_019,20460525_06_012,pr_intern_agent,legal_agent,legal_agent,one_on_one_chat,heuristic,1
reply,6,2046-05-25T09:19:00,20460525_06_020,20460525_06_019,pr_agent,pr_intern_agent,pr_intern_agent,one_on_one_chat,responding_to_valid,1
reply,6,2046-05-25T09:20:00,20460525_06_021,20460525_06_018,quality_agent,social_media_agent,social_media_agent,comms_huddle,responding_to_valid,1
thread_parent,6,2046-05-25T09:21:00,20460525_06_022,20460525_06_007,pr_intern_agent,intern_agent,intern_agent,personal_post,heuristic,1
mention,6,2046-05-25T09:21:00,20460525_06_022,,pr_intern_agent,,@TenantThread,personal_post,content_mention,1
reply,6,2046-05-25T09:22:00,20460525_06_023,20460525_06_021,quality_agent,quality_agent,quality_agent,comms_huddle,responding_to_valid,1
reply,7,2046-05-28T09:01:00,20460528_07_002,20460528_07_001,quality_agent,social_media_agent,social_media_agent,comms_huddle,responding_to_valid,1
reply,7,2046-05-28T09:02:00,20460528_07_003,20460528_07_002,pr_agent,quality_agent,quality_agent,comms_huddle,responding_to_valid,1
reply,7,2046-05-28T09:03:00,20460528_07_004,20460528_07_003,quality_agent,pr_agent,pr_agent,comms_huddle,responding_to_valid,1
reply,7,2046-05-28T09:04:00,20460528_07_005,20460528_07_004,legal_agent,quality_agent,quality_agent,comms_huddle,responding_to_valid,1
reply,7,2046-05-28T09:05:00,20460528_07_006,20460528_07_005,quality_agent,legal_agent,legal_agent,comms_huddle,responding_to_valid,1
reply,7,2046-05-28T09:06:00,20460528_07_007,20460528_07_006,quality_agent,quality_agent,quality_agent,comms_huddle,responding_to_valid,1
reply,7,2046-05-28T09:07:00,20460528_07_008,20460528_07_007,quality_agent,quality_agent,quality_agent,comms_huddle,responding_to_valid,1
reply,7,2046-05-28T09:08:00,20460528_07_009,20460528_07_008,social_media_agent,quality_agent,quality_agent,comms_huddle,responding_to_valid,1
mention,7,2046-05-28T09:08:00,20460528_07_009,,social_media_agent,,@IrongateTenant9,comms_huddle,content_mention,1
mention,7,2046-05-28T09:08:00,20460528_07_009,,social_media_agent,,@IrongateMgmt,comms_huddle,content_mention,1
reply,7,2046-05-28T09:09:00,20460528_07_010,20460528_07_009,legal_agent,social_media_agent,social_media_agent,comms_huddle,responding_to_valid,1
reply,7,2046-05-28T09:10:00,20460528_07_011,20460528_07_010,quality_agent,legal_agent,legal_agent,comms_huddle,responding_to_valid,1
reply,7,2046-05-28T09:11:00,20460528_07_012,20460528_07_011,pr_agent,quality_agent,quality_agent,comms_huddle,responding_to_valid,1
reply,7,2046-05-28T09:12:00,20460528_07_013,20460528_07_012,quality_agent,pr_agent,pr_agent,comms_huddle,responding_to_valid,1
reply,7,2046-05-28T09:14:00,20460528_07_015,20460528_07_014,quality_agent,pr_agent,pr_agent,one_on_one_chat,responding_to_valid,1
reply,7,2046-05-28T09:15:00,20460528_07_016,20460528_07_013,social_media_agent,quality_agent,quality_agent,comms_huddle,responding_to_valid,1
reply,7,2046-05-28T09:16:00,20460528_07_017,20460528_07_014,quality_agent,pr_agent,pr_agent,one_on_one_chat,responding_to_valid,1
reply,7,2046-05-28T09:17:00,20460528_07_018,20460528_07_016,quality_agent,social_media_agent,social_media_agent,comms_huddle,responding_to_valid,1
reply,7,2046-05-28T09:18:00,20460528_07_019,20460528_07_018,legal_agent,quality_agent,quality_agent,comms_huddle,responding_to_valid,1
mention,7,2046-05-28T09:18:00,20460528_07_019,,legal_agent,,@IrongateTenant9,comms_huddle,content_mention,1
reply,7,2046-05-28T09:19:00,20460528_07_020,20460528_07_019,quality_agent,legal_agent,legal_agent,comms_huddle,responding_to_valid,1
reply,7,2046-05-28T09:21:00,20460528_07_022,20460528_07_020,quality_agent,quality_agent,quality_agent,comms_huddle,responding_to_valid,1
thread_parent,7,2046-05-28T09:22:00,20460528_07_023,20460528_07_017,social_media_agent,quality_agent,quality_agent,one_on_one_chat,heuristic,1
mention,7,2046-05-28T09:22:00,20460528_07_023,,social_media_agent,,@IrongateTenant9,one_on_one_chat,content_mention,1
reply,7,2046-05-28T09:23:00,20460528_07_024,20460528_07_023,pr_agent,social_media_agent,social_media_agent,one_on_one_chat,responding_to_valid,1
mention,7,2046-05-28T09:24:00,20460528_07_025,,intern_agent,,@TenantThread,personal_post,content_mention,1
thread_parent,7,2046-05-28T09:25:00,20460528_07_026,20460528_07_021,pr_intern_agent,social_media_agent,social_media_agent,official_post,heuristic,1
thread_parent,7,2046-05-28T09:26:00,20460528_07_027,20460528_07_025,pr_intern_agent,intern_agent,intern_agent,personal_post,heuristic,1
thread_parent,7,2046-05-28T09:27:00,20460528_07_028,20460528_07_024,intern_agent,pr_agent,pr_agent,one_on_one_chat,heuristic,1
reply,7,2046-05-28T09:28:00,20460528_07_029,20460528_07_028,pr_agent,intern_agent,intern_agent,one_on_one_chat,responding_to_valid,1
reply,8,2046-05-29T09:01:00,20460529_08_002,20460529_08_001,quality_agent,social_media_agent,social_media_agent,comms_huddle,responding_to_valid,1
reply,8,2046-05-29T09:02:00,20460529_08_003,20460529_08_002,quality_agent,quality_agent,quality_agent,comms_huddle,responding_to_valid,1
reply,8,2046-05-29T09:03:00,20460529_08_004,20460529_08_003,quality_agent,quality_agent,quality_agent,comms_huddle,responding_to_valid,1
reply,8,2046-05-29T09:04:00,20460529_08_005,20460529_08_004,quality_agent,quality_agent,quality_agent,comms_huddle,responding_to_valid,1
reply,8,2046-05-29T09:06:00,20460529_08_007,20460529_08_005,pr_agent,quality_agent,quality_agent,comms_huddle,responding_to_valid,1
reply,8,2046-05-29T09:07:00,20460529_08_008,20460529_08_007,legal_agent,pr_agent,pr_agent,comms_huddle,responding_to_valid,1
reply,8,2046-05-29T09:08:00,20460529_08_009,20460529_08_008,pr_agent,legal_agent,legal_agent,comms_huddle,responding_to_valid,1
reply,8,2046-05-29T09:09:00,20460529_08_010,20460529_08_009,quality_agent,pr_agent,pr_agent,comms_huddle,responding_to_valid,1
reply,8,2046-05-29T09:10:00,20460529_08_011,20460529_08_010,quality_agent,quality_agent,quality_agent,comms_huddle,responding_to_valid,1
thread_parent,8,2046-05-29T09:11:00,20460529_08_012,20460529_08_006,social_media_agent,intern_agent,intern_agent,personal_post,heuristic,1
mention,8,2046-05-29T09:11:00,20460529_08_012,,social_media_agent,,@ElenaMarquez,personal_post,content_mention,1
mention,8,2046-05-29T09:11:00,20460529_08_012,,social_media_agent,,@AjayTT,personal_post,content_mention,1
reply,8,2046-05-29T09:12:00,20460529_08_013,20460529_08_011,social_media_agent,quality_agent,quality_agent,comms_huddle,responding_to_valid,1
mention,8,2046-05-29T09:12:00,20460529_08_013,,social_media_agent,,@ElenaMarquez,comms_huddle,content_mention,2
mention,8,2046-05-29T09:12:00,20460529_08_013,,social_media_agent,,@AjayTT,comms_huddle,content_mention,1
reply,8,2046-05-29T09:13:00,20460529_08_014,20460529_08_013,social_media_agent,social_media_agent,social_media_agent,comms_huddle,responding_to_valid,1
reply,8,2046-05-29T09:14:00,20460529_08_015,20460529_08_014,pr_agent,social_media_agent,social_media_agent,comms_huddle,responding_to_valid,1
reply,8,2046-05-29T09:15:00,20460529_08_016,20460529_08_015,legal_agent,pr_agent,pr_agent,comms_huddle,responding_to_valid,1
reply,8,2046-05-29T09:16:00,20460529_08_017,20460529_08_016,social_media_agent,legal_agent,legal_agent,comms_huddle,responding_to_valid,1
mention,8,2046-05-29T09:16:00,20460529_08_017,,social_media_agent,,@CivicLoom_Ops,comms_huddle,content_mention,1
mention,8,2046-05-29T09:17:00,20460529_08_018,,legal_agent,,@ElenaMarquez,one_on_one_chat,content_mention,1
reply,8,2046-05-29T09:18:00,20460529_08_019,20460529_08_017,legal_agent,social_media_agent,social_media_agent,comms_huddle,responding_to_valid,1
reply,8,2046-05-29T09:19:00,20460529_08_020,20460529_08_019,quality_agent,legal_agent,legal_agent,comms_huddle,responding_to_valid,1
mention,8,2046-05-29T09:19:00,20460529_08_020,,quality_agent,,@ElenaMarquez,comms_huddle,content_mention,1
reply,8,2046-05-29T09:20:00,20460529_08_021,20460529_08_020,pr_agent,quality_agent,quality_agent,comms_huddle,responding_to_valid,1
thread_parent,8,2046-05-29T09:21:00,20460529_08_022,20460529_08_018,legal_agent,legal_agent,legal_agent,one_on_one_chat,heuristic,1
reply,8,2046-05-29T09:22:00,20460529_08_023,20460529_08_021,legal_agent,pr_agent,pr_agent,comms_huddle,responding_to_valid,1
reply,8,2046-05-29T09:23:00,20460529_08_024,20460529_08_023,social_media_agent,legal_agent,legal_agent,comms_huddle,responding_to_valid,1
reply,8,2046-05-29T09:24:00,20460529_08_025,20460529_08_024,social_media_agent,social_media_agent,social_media_agent,comms_huddle,responding_to_valid,1
thread_parent,8,2046-05-29T09:25:00,20460529_08_026,20460529_08_022,pr_agent,legal_agent,legal_agent,one_on_one_chat,heuristic,1
thread_parent,8,2046-05-29T09:26:00,20460529_08_027,20460529_08_026,intern_agent,pr_agent,pr_agent,one_on_one_chat,heuristic,1
thread_parent,8,2046-05-29T09:27:00,20460529_08_028,20460529_08_027,pr_intern_agent,intern_agent,intern_agent,one_on_one_chat,heuristic,1
thread_parent,8,2046-05-29T09:28:00,20460529_08_029,20460529_08_028,quality_agent,pr_intern_agent,pr_intern_agent,one_on_one_chat,heuristic,1
thread_parent,8,2046-05-29T09:29:00,20460529_08_030,20460529_08_029,quality_agent,quality_agent,quality_agent,one_on_one_chat,heuristic,1
thread_parent,8,2046-05-29T09:30:00,20460529_08_031,20460529_08_030,pr_agent,quality_agent,quality_agent,one_on_one_chat,heuristic,1
reply,8,2046-05-29T09:31:00,20460529_08_032,20460529_08_025,pr_agent,social_media_agent,social_media_agent,comms_huddle,responding_to_valid,1
thread_parent,8,2046-05-29T09:32:00,20460529_08_033,20460529_08_031,legal_agent,pr_agent,pr_agent,one_on_one_chat,heuristic,1
thread_parent,8,2046-05-29T09:33:00,20460529_08_034,20460529_08_033,legal_agent,legal_agent,legal_agent,one_on_one_chat,heuristic,1
reply,8,2046-05-29T09:34:00,20460529_08_035,20460529_08_032,legal_agent,pr_agent,pr_agent,comms_huddle,responding_to_valid,1
reply,8,2046-05-29T09:35:00,20460529_08_036,20460529_08_035,quality_agent,legal_agent,legal_agent,comms_huddle,responding_to_valid,1
reply,8,2046-05-29T09:36:00,20460529_08_037,20460529_08_036,quality_agent,quality_agent,quality_agent,comms_huddle,responding_to_valid,1
thread_parent,8,2046-05-29T09:37:00,20460529_08_038,20460529_08_034,quality_agent,legal_agent,legal_agent,one_on_one_chat,heuristic,1
reply,8,2046-05-29T09:38:00,20460529_08_039,20460529_08_038,legal_agent,quality_agent,quality_agent,one_on_one_chat,responding_to_valid,1
reply,8,2046-05-29T09:39:00,20460529_08_040,20460529_08_030,social_media_agent,quality_agent,quality_agent,one_on_one_chat,responding_to_valid,1
reply,8,2046-05-29T09:40:00,20460529_08_041,20460529_08_040,quality_agent,social_media_agent,social_media_agent,one_on_one_chat,responding_to_valid,1
thread_parent,9,2046-05-30T09:02:00,20460530_09_003,20460530_09_001,legal_agent,legal_agent,legal_agent,one_on_one_chat,heuristic,1
reply,9,2046-05-30T09:03:00,20460530_09_004,20460530_09_002,judge_agent,legal_agent,legal_agent,comms_huddle,responding_to_valid,1
reply,9,2046-05-30T09:04:00,20460530_09_005,20460530_09_004,social_media_agent,judge_agent,judge_agent,comms_huddle,responding_to_valid,1
reply,9,2046-05-30T09:05:00,20460530_09_006,20460530_09_005,quality_agent,social_media_agent,social_media_agent,comms_huddle,responding_to_valid,1
reply,9,2046-05-30T09:06:00,20460530_09_007,20460530_09_006,quality_agent,quality_agent,quality_agent,comms_huddle,responding_to_valid,1
reply,9,2046-05-30T09:07:00,20460530_09_008,20460530_09_007,pr_agent,quality_agent,quality_agent,comms_huddle,responding_to_valid,1
reply,9,2046-05-30T09:08:00,20460530_09_009,20460530_09_008,judge_agent,pr_agent,pr_agent,comms_huddle,responding_to_valid,1
reply,9,2046-05-30T09:09:00,20460530_09_010,20460530_09_009,social_media_agent,judge_agent,judge_agent,comms_huddle,responding_to_valid,1
thread_parent,9,2046-05-30T09:10:00,20460530_09_011,20460530_09_003,pr_agent,legal_agent,legal_agent,one_on_one_chat,heuristic,1
reply,9,2046-05-30T09:11:00,20460530_09_012,20460530_09_011,judge_agent,pr_agent,pr_agent,one_on_one_chat,responding_to_valid,1
reply,9,2046-05-30T09:12:00,20460530_09_013,20460530_09_010,intern_agent,social_media_agent,social_media_agent,comms_huddle,responding_to_valid,1
reply,9,2046-05-30T09:13:00,20460530_09_014,20460530_09_013,quality_agent,intern_agent,intern_agent,comms_huddle,responding_to_valid,1
reply,9,2046-05-30T09:15:00,20460530_09_016,20460530_09_014,intern_agent,quality_agent,quality_agent,comms_huddle,responding_to_valid,1
mention,9,2046-05-30T09:16:00,20460530_09_017,,intern_agent,,@TenantThread,personal_post,content_mention,1
reply,9,2046-05-30T09:17:00,20460530_09_018,20460530_09_016,legal_agent,intern_agent,intern_agent,comms_huddle,responding_to_valid,1
reply,9,2046-05-30T09:18:00,20460530_09_019,20460530_09_018,pr_agent,legal_agent,legal_agent,comms_huddle,responding_to_valid,1
thread_parent,9,2046-05-30T09:19:00,20460530_09_020,20460530_09_012,social_media_agent,judge_agent,judge_agent,one_on_one_chat,heuristic,1
reply,9,2046-05-30T09:20:00,20460530_09_021,20460530_09_020,judge_agent,social_media_agent,social_media_agent,one_on_one_chat,responding_to_valid,1
thread_parent,9,2046-05-30T09:21:00,20460530_09_022,20460530_09_015,pr_intern_agent,social_media_agent,social_media_agent,official_post,heuristic,1
thread_parent,9,2046-05-30T09:22:00,20460530_09_023,20460530_09_021,quality_agent,judge_agent,judge_agent,one_on_one_chat,heuristic,1
reply,9,2046-05-30T09:23:00,20460530_09_024,20460530_09_023,legal_agent,quality_agent,quality_agent,one_on_one_chat,responding_to_valid,1
reply,9,2046-05-30T09:24:00,20460530_09_025,20460530_09_024,quality_agent,legal_agent,legal_agent,one_on_one_chat,responding_to_valid,1
reply,9,2046-05-30T09:25:00,20460530_09_026,20460530_09_025,legal_agent,quality_agent,quality_agent,one_on_one_chat,responding_to_valid,1
reply,9,2046-05-30T09:26:00,20460530_09_027,20460530_09_019,quality_agent,pr_agent,pr_agent,comms_huddle,responding_to_valid,1
reply,9,2046-05-30T09:27:00,20460530_09_028,20460530_09_027,quality_agent,quality_agent,quality_agent,comms_huddle,responding_to_valid,1
thread_parent,9,2046-05-30T09:28:00,20460530_09_029,20460530_09_017,pr_intern_agent,intern_agent,intern_agent,personal_post,heuristic,1
reply,9,2046-05-30T09:29:00,20460530_09_030,20460530_09_028,judge_agent,quality_agent,quality_agent,comms_huddle,responding_to_valid,1
reply,10,2046-05-31T09:02:00,20460531_10_003,20460531_10_001,legal_agent,social_media_agent,social_media_agent,one_on_one_chat,responding_to_valid,1
reply,10,2046-05-31T09:03:00,20460531_10_004,20460531_10_002,legal_agent,social_media_agent,social_media_agent,comms_huddle,responding_to_valid,1
thread_parent,10,2046-05-31T09:04:00,20460531_10_005,20460531_10_003,quality_agent,legal_agent,legal_agent,one_on_one_chat,heuristic,1
reply,10,2046-05-31T09:05:00,20460531_10_006,20460531_10_004,quality_agent,legal_agent,legal_agent,comms_huddle,responding_to_valid,1
reply,10,2046-05-31T09:06:00,20460531_10_007,20460531_10_006,quality_agent,quality_agent,quality_agent,comms_huddle,responding_to_valid,1
reply,10,2046-05-31T09:07:00,20460531_10_008,20460531_10_007,legal_agent,quality_agent,quality_agent,comms_huddle,responding_to_valid,1
reply,10,2046-05-31T09:08:00,20460531_10_009,20460531_10_008,judge_agent,legal_agent,legal_agent,comms_huddle,responding_to_valid,1
reply,10,2046-05-31T09:09:00,20460531_10_010,20460531_10_009,pr_agent,judge_agent,judge_agent,comms_huddle,responding_to_valid,1
mention,10,2046-05-31T09:09:00,20460531_10_010,,pr_agent,,@TenantRights_Org,comms_huddle,content_mention,1
mention,10,2046-05-31T09:09:00,20460531_10_010,,pr_agent,,@SaltWindJournal,comms_huddle,content_mention,1
reply,10,2046-05-31T09:10:00,20460531_10_011,20460531_10_010,social_media_agent,pr_agent,pr_agent,comms_huddle,responding_to_valid,1
mention,10,2046-05-31T09:10:00,20460531_10_011,,social_media_agent,,@TenantRights_Org,comms_huddle,content_mention,1
